"Location","2010__White","2010__Black","2010__Hispanic","2010__Asian/Native Hawaiian and Pacific Islander","2010__American Indian/Alaska Native","2010__Multiple Races","2010__Total","2011__White","2011__Black","2011__Hispanic","2011__Asian/Native Hawaiian and Pacific Islander","2011__American Indian/Alaska Native","2011__Multiple Races","2011__Total","2012__White","2012__Black","2012__Hispanic","2012__Asian/Native Hawaiian and Pacific Islander","2012__American Indian/Alaska Native","2012__Multiple Races","2012__Total","2013__White","2013__Black","2013__Hispanic","2013__Asian/Native Hawaiian and Pacific Islander","2013__American Indian/Alaska Native","2013__Multiple Races","2013__Total","2014__White","2014__Black","2014__Hispanic","2014__Asian/Native Hawaiian and Pacific Islander","2014__American Indian/Alaska Native","2014__Multiple Races","2014__Total","2015__White","2015__Black","2015__Hispanic","2015__Asian/Native Hawaiian and Pacific Islander","2015__American Indian/Alaska Native","2015__Multiple Races","2015__Total","2016__White","2016__Black","2016__Hispanic","2016__Asian/Native Hawaiian and Pacific Islander","2016__American Indian/Alaska Native","2016__Multiple Races","2016__Total","2017__White","2017__Black","2017__Hispanic","2017__Asian/Native Hawaiian and Pacific Islander","2017__American Indian/Alaska Native","2017__Multiple Races","2017__Total","2018__White","2018__Black","2018__Hispanic","2018__Asian/Native Hawaiian and Pacific Islander","2018__American Indian/Alaska Native","2018__Multiple Races","2018__Total","2019__White","2019__Black","2019__Hispanic","2019__Asian/Native Hawaiian and Pacific Islander","2019__American Indian/Alaska Native","2019__Multiple Races","2019__Total",Footnotes
"United States","103303400","14166700","16631100","7971000","614600","3082500","145769300","102815200","14164000","17235400","7995800","619700","3169600","145999700","102217800","14286200","17590900","8286500","624100","3275100","146280700","100963800","14301600","17953000","8556500","601900","3532200","145909100","100633900","14645100","19410000","8912800","634300","3601700","147837800","100358900","15073500","20035900","9260600","624600","3886500","149239900","100085200","15457400","20741300","9550500","626900","3984700","150445900","100000000","15719600","21775900","9951300","630800","4268000","153000000","100244900","15767400","22373800","10264500","654300","4451200","153756100","99779800","16081200","23185400","10393600","681800","4563600","155000000","1"
"South Dakota","354600","N/A","9300","3400","9200","2400","381200","361700","N/A","7400","5100","12000","3900","392900","365800","6800","8000","4300","9700","4000","398600","345000","9800","9300","3400","7700","6600","381700","367300","9100","9600","4400","7800","7800","405900","355900","4300","10100","4000","7200","9200","390700","390000","6500","11500","7200","9900","6500","431600","380600","8900","15300","7100","8500","8700","429200","380500","10300","14200","7900","9400","8700","430900","379500","9800","13100","7100","9600","10100","429100"
"Tennessee","2313100","401000","72600","49800","4400","33200","2874100","2286800","397800","64500","49000","5000","35200","2838300","2309400","422300","73800","42800","4000","42900","2895100","2241300","419100","66500","51500","5900","46100","2830200","2259900","393900","78900","53100","6300","49300","2841500","2304800","433800","80900","57700","5300","57600","2940200","2291400","437100","105000","64700","5000","50700","2953900","2349200","451200","113500","66000","4500","64900","3049200","2320000","450100","102400","65300","6000","60900","3004800","2396800","474800","99300","68200","6800","62900","3108800"
"Texas","6006200","1182300","2899100","529800","29700","166100","10813200","6091200","1177500","2990000","520900","29300","188400","10997400","6040600","1214700","3095100","573400","26100","190200","11140200","6078900","1240100","3163500","618100","29500","216300","11346300","6160900","1325900","3515700","645600","26500","239400","11913900","6234500","1390500","3708500","713500","24100","245200","12316100","6195100","1448600","3848900","753700","29600","250600","12526500","6269200","1459300","4024000","793000","30500","279800","12855800","6214400","1466200","4123000","837200","30600","284000","12955300","6209100","1539200","4223500","865000","34700","297500","13169000"
"Utah","1322400","11000","125400","45000","9600","28900","1542200","1351600","12900","130600","42400","8100","34000","1579700","1395200","13200","136400","48500","8100","31300","1632800","1365900","12600","156400","50300","9500","38100","1633000","1403400","15700","148100","50400","12400","38200","1668100","1400700","16000","174300","52900","10000","42100","1696000","1448700","12800","203400","59100","6700","48000","1778600","1476400","17600","195100","63000","9200","43800","1805100","1488300","16100","222400","61200","11800","54100","1853800","1508900","11100","228600","64900","12700","56300","1882600"
"Vermont","274900","2900","4300","3200","N/A","3400","289000","290100","500","3800","N/A","N/A","3300","300900","279100","N/A","3000","4200","N/A","2700","290700","265500","N/A","4900","4600","N/A","4200","281900","265700","2500","4300","4000","N/A","3100","281400","270400","4700","5300","N/A","N/A","3600","287700","263800","N/A","6600","3000","N/A","4700","280900","252300","N/A","4800","N/A","N/A","3900","267800","264200","N/A","5400","8000","N/A","5000","285700","258700","2400","5700","5200","N/A","6100","279900"
"Virginia","2905100","653200","251200","254000","6100","102400","4172100","2919500","658000","251100","270700","6700","102900","4209100","2874300","660100","290100","271500","6100","108300","4210400","2841500","636500","270700","295200","7500","127100","4178500","2822500","640800","304700","295700","7200","130800","4201700","2785700","664600","319600","306900","7800","142400","4226900","2779900","711700","311200","308400","6500","144800","4262400","2776700","667000","327400","329600","8400","151300","4260300","2803400","700200","335200","323000","7900","169500","4339200","2772200","707500","340700","341100","7300","148000","4316800"
"Washington","2556600","83700","224400","284800","26900","128200","3304500","2533200","88200","221000","281700","29200","132200","3285600","2546700","95700","239400","289900","27400","148900","3348100","2506500","100000","247300","308500","25200","151500","3339000","2528200","97900","274300","322200","25300","160300","3408300","2510900","95800","280300","342400","25900","174100","3429500","2566100","94500","312100","373500","25300","177400","3548900","2617600","110200","340700","385700","21900","198200","3674300","2632900","111800","333900","411500","28500","202700","3721200","2664700","125500","364400","444900","30200","215500","3845300"
"West Virginia","786700","16600","6300","5500","N/A","10700","826500","765700","13900","7500","5400","N/A","11900","805000","798800","15900","9900","6500","N/A","12700","844900","764300","20000","5900","5700","N/A","13000","809400","750400","22600","8500","5100","N/A","8200","795400","737100","21100","11100","8300","N/A","13400","791400","705600","19200","7400","9300","N/A","10900","752900","689300","22400","9200","8200","N/A","8500","738000","706700","22000","9900","5500","N/A","8000","752700","695700","18000","11300","8400","N/A","9900","745000"
"Wisconsin","2705200","112000","118200","69800","12700","40800","3058800","2684900","90200","112600","76000","17100","39200","3019800","2701300","91100","138100","76000","17000","42600","3066000","2642600","105700","125800","68600","17800","54400","3014900","2657200","116700","124800","79300","13900","48200","3039900","2696400","119800","137800","87700","19300","53600","3114600","2674600","119800","157100","85900","16400","48500","3102300","2691300","116900","171900","96500","16000","59600","3152300","2681000","128400","175300","96000","15300","62700","3158700","2678000","128200","176400","107500","11400","62800","3164200"
"Wyoming","261400","N/A","18300","2100","3100","3700","289400","257100","N/A","22500","3100","2100","4400","291400","251500","N/A","21400","N/A","2200","4900","283200","272400","5700","24300","N/A","1800","6700","312600","260700","N/A","26500","3700","2900","4700","301100","264000","N/A","25400","2300","4300","6400","304100","247700","2600","29300","4200","2100","5000","291000","249500","2700","23300","2500","3900","6400","288200","262600","N/A","28100","N/A","3900","5300","303600","244900","2500","25300","2500","3100","4900","283100"
"Puerto Rico","9900","1200","1025400","N/A","N/A","1800","1038900","7400","N/A","970800","N/A","N/A","N/A","979500","7900","N/A","958700","N/A","N/A","N/A","969400","8500","N/A","863400","N/A","N/A","1200","873500","7000","N/A","834700","N/A","N/A","N/A","843800","6200","N/A","840700","N/A","N/A","N/A","849000","10400","N/A","786400","N/A","N/A","N/A","798400","6300","N/A","747600","N/A","N/A","N/A","755000","8100","N/A","714700","N/A","N/A","N/A","724600","11500","N/A","712300","N/A","N/A","N/A","726700"

"Notes"
"The majority of our health coverage topics are based on analysis of the Census Bureau’s American Community Survey (ACS) by KFF. ACS includes a 1% sample of the US population and allows for precise state-level estimates. "
""
"The ACS asks respondents about their health insurance coverage at the time of the survey. Respondents may report having more than one type of coverage; however, individuals are sorted into only one category of insurance coverage. See definitions for more detail on coverage type."
""
"Data may not sum to totals due to rounding."

"Sources"
"KFF estimates based on the 2008-2019 American Community Survey, 1-Year Estimates."

"Definitions"
"*Employer*: Includes those covered by employer-sponsored coverage either through their own job or as a dependent in the same household."
""
"Persons of Hispanic origin may be of any race; all other racial/ethnic groups are non-Hispanic. "
""
"*N/A*: Estimates with relative standard errors greater than 30% are not provided."


Footnotes
"1. US total excludes Puerto Rico."
